date,usdinr,ret_1,ret_5,ret_10,ret_20,vol_5,vol_20,ma_5,ma_20,ma_50,price_ma5_ratio,price_ma20_ratio,ma_ratio,rsi_14,target_logret,fcst_rw,year,ppp_rate,fcst_ppp,india_rate_decimal,usa_rate_decimal,fcst_irp,lgbm_logret,fcst_lgbm,ridge_logret,fcst_ridge,tree_logret,fcst_tree,mlp_logret,fcst_mlp
2021-07-23,74.4520034790039,0.00015855241135986908,-0.0011403609153758376,-0.00360531160112898,0.0035274623671017746,0.0040282605714797165,0.0026750550735926176,74.60888061523437,74.52748031616211,73.75397201538085,0.997897339633877,0.9989872616538488,1.001092218584701,49.39133687672428,-4.170778735719779e-05,74.4520034790039,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.46275896606666,,,,,,,,
2021-07-26,74.44889831542969,-4.1706917599526605e-05,-0.002450690999177163,-0.0005585019243377065,0.0031787003227841115,0.003948557603820013,0.0026753195697185564,74.57230072021484,74.53927536010742,73.77737197875976,0.9983451978336012,0.9987875245064952,1.0004430598492924,52.86672872934998,-0.0021433739449136587,74.44889831542969,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.45965335391423,,,,,,,,
2021-07-27,74.28949737548828,-0.0021410785592292925,-0.009386201890526857,-0.003383406701718328,5.515195235861192e-05,0.0025953637767899104,0.0027159032184454466,74.4315200805664,74.53948020935059,73.79776794433593,0.9980919010531507,0.9966463029637421,0.9985516382931439,38.16968541468064,0.0028603622805448412,74.28949737548828,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.30022938659052,,,,,,,,
2021-07-28,74.5022964477539,0.0028644570199480857,-0.00033147690569279575,-0.0021003057721467044,0.002890102766512692,0.0018809319887386025,0.002790146117839902,74.42657928466797,74.55021514892579,73.82524993896484,1.0010173403616514,0.9993572292034818,0.9983415760234784,42.583274612353,-0.0015084337140081204,74.5022964477539,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.51305920024069,,,,,,,,
2021-07-29,74.38999938964844,-0.0015072965996990595,-0.0006743858220732424,-0.0010622064922044538,0.0002554381657036142,0.0019364371669840551,0.00280373325346692,74.41653900146484,74.55116500854493,73.84859191894532,0.9996433640670136,0.9978381877885072,0.9981941797010864,42.35142892359705,-0.001856817447523463,74.38999938964844,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.40074591947499,,,,,,,,
2021-07-30,74.25199890136719,-0.0018550946284918712,-0.0026863558842056268,-0.003823653384326331,-0.0039305020427270465,0.0020656196647153065,0.0027775791874194654,74.3765380859375,74.53651504516601,73.87319396972656,0.9983255581965053,0.9961828622705741,0.9978537102367668,44.248819813157006,0.0017102493084359982,74.25199890136719,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.26272549536398,,,,,,,,
2021-08-02,74.37909698486328,0.0017117126188741505,-0.0009375737203076717,-0.003385967016007463,-0.0013788507385112947,0.0023054627253839854,0.002804664427655689,74.36257781982422,74.53138008117676,73.9025799560547,1.0002221435233065,0.99795679221091,0.9977351518089604,46.21743744830989,-0.0006333925946195697,74.37909698486328,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.38984193970637,,,,,,,,
2021-08-03,74.33200073242188,-0.0006331920438747973,0.0005721314376212483,-0.008819440594087125,0.00019104848042550415,0.0020725533339000014,0.0027634019096869746,74.37107849121094,74.53208999633789,73.93248794555664,0.9994745570511838,0.9973153944304279,0.9978397022660325,42.13355742132457,-0.0015833370624558911,74.33200073242188,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.34273888364505,,,,,,,,
2021-08-04,74.21440124511719,-0.0015820842456268913,-0.0038642460214446395,-0.004194442018823352,-0.007336527227442158,0.0014627098548998013,0.0023958091178880275,74.3134994506836,74.50466499328613,73.96067794799805,0.9986664844705346,0.9961040862582887,0.9974341802272414,43.65376280311153,-0.0004097502097725738,74.21440124511719,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.22512240768049,,,,,,,,
2021-08-05,74.18399810791016,-0.00040966627362004626,-0.002769206659880008,-0.0034417249682433537,-0.008525596264567059,0.0014062682143437702,0.002380350663669455,74.27229919433594,74.47276992797852,73.99090789794921,0.9988111168311251,0.9961224509260549,0.9973081337804885,41.036856807448075,-0.0013758702922626789,74.18399810791016,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.19471487837474,,,,,,,,
2021-08-06,74.08200073242188,-0.0013749242166742892,-0.0022894759933820286,-0.0049696815302811,-0.008557075880935017,0.0013081471609503914,0.0023810046529951574,74.23829956054688,74.4408000946045,74.01888793945312,0.9978946335105975,0.9951800711205866,0.9972797104034311,36.09096278339014,0.005511107230748939,74.08200073242188,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.09270276813922,,,,,,,,
2021-08-09,74.49140167236328,0.005526321318185312,0.0015098958182142574,0.00057090645926694,1.2085682573159673e-05,0.00295957684485053,0.0026392856205853022,74.26076049804688,74.44084510803222,74.06084594726562,1.0031058283374632,1.0006791508647932,0.9975808360353244,37.60006935126415,-0.00033834983636551455,74.49140167236328,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.50216285096876,,,,,,,,
2021-08-10,74.46620178222656,-0.0003382926025148336,0.0018054276554155813,0.002378592034956828,-0.0010128624109932982,0.0029390660400217174,0.0026352685588449617,74.28760070800782,74.43707008361817,74.10042602539062,1.0024041841776632,1.0003913600921648,0.9979920035078967,48.07963872435381,-0.0004123617585938,74.46620178222656,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.47695932040493,,,,,,,,
2021-08-11,74.43550109863281,-0.00041227674916910484,0.0029792041680074544,-0.0008965542312905361,-0.0029949769654101788,0.0027880761725893118,0.0026082043979378335,74.33182067871094,74.42588996887207,74.13203598022461,1.0013948322397486,1.0001291369141136,0.9987360676479586,49.846103110915685,-0.004477018853572552,74.43550109863281,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.44625420172831,,,,,,,,
2021-08-12,74.10299682617188,-0.0044670119439425005,-0.0010918969562742076,-0.0038580799278310485,-0.0049161883424886366,0.0036208391249963386,0.002733617263961893,74.31562042236328,74.40758476257324,74.15479385375977,0.9971389111066693,0.9959064934391666,0.9987640461586893,40.55514950303301,0.002117838638761687,74.10299682617188,2021,74.22281195371205,74.22281195371205,0.0915,0.0354416666666667,74.1137018950274,,,,,,,,
